product_id,post_title,price,z_score,type
6107,Stéphane Tissot Arbois Vin Jaune En Spois 2011,62.4,1.07537929717722,ordinaire
5777,Maurel Pays d'Oc Cabernet-Sauvignon 2017,5.7,-0.9634171713671943,ordinaire
5448,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,7.2,-0.9094807568554373,ordinaire
4994,Domaine Peyre Rose Syrah Léone 2008,78.0,1.6363180080994928,ordinaire
5396,Chili De Martino Gallardia Cinsault 2017,17.1,-0.553500421077841,ordinaire
5474,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,42.0,0.34184405981732496,ordinaire
5019,Château Tour Des Gendres Bergerac Blanc Moulin Des Dames 2016,19.8,-0.4564148749566785,ordinaire
5614,Albert Boxler Crémant d'Alsace Brut 2014,19.2,-0.47798944076138133,ordinaire
4101,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,15.8,-0.6002453136546971,ordinaire
4265,Domaine Bulliat Beaujolais Villages Bibine 2018,9.6,-0.823182493636626,ordinaire
6226,Le Pas de l'Escalette Terrasses du Larzac Le Pas de D. 2017,20.4,-0.4348403091519758,ordinaire
